V1	V2
102083274	GO:0005132,GO:0005126,GO:0006952,GO:0005125,GO:0005576
102083276	,GO:0016021
102083285	
102083292	,GO:0016020,GO:0005886
102083298	GO:0042157,GO:0006869,GO:0008289,GO:0005576
102083301	GO:0016020,GO:0016021,GO:0005044,GO:0006897
102083304	GO:0042470,GO:0032402
102083308	GO:0046930,GO:0052331,GO:0046931,GO:0015267,GO:0006812
102083311	
102083319	GO:0030097,GO:0051569,GO:0006355
102083320	GO:0007165,GO:0005576,GO:0008083,GO:0008201,GO:0051781,GO:0007399,GO:0007420,GO:0014029,GO:0045666
106096419	GO:0055085,GO:0022857,GO:0050957,GO:0050803,GO:0060005,GO:0016020,GO:0016021
106096421	GO:0006915,GO:0005634
106096425	GO:0016787,GO:0016798,GO:0005975,GO:0008152,GO:0004555,GO:0005991
106096427	
106096428	GO:0016310,GO:0016301,GO:0003951,GO:0003007,GO:0003318,GO:0006670,GO:0048703,GO:0106097,GO:0090520
106096430	GO:0005525,GO:0003924
106096431	GO:0019911
106096435	GO:0019898,GO:0046930,GO:0052331,GO:0046931,GO:0015267,GO:0006812
106096436	GO:0003824
106096438	GO:0016020,GO:0016021
106096440	GO:0006397,GO:0004540,GO:0005515,GO:0006468,GO:0005524,GO:0004672
106096442	GO:0051492
106096446	GO:0005515,GO:0008270
106096453	
106096454	GO:0005515,GO:0005576,GO:0046872,GO:0090729,GO:0035821
106096457	GO:0004930,GO:0007186,GO:0016021
106096464	GO:0031966
106096465	
106096473	GO:0005634,GO:0007409,GO:0005515,GO:0019827,GO:0044030
106096482	GO:0055117,GO:0004937,GO:0006937,GO:0004935,GO:0019229,GO:0007186,GO:0004930,GO:0016021
106096483	GO:0046872,GO:0005509,GO:0046914,GO:0050786
106096484	GO:0005525,GO:0000166
106096491	GO:0046872
106096525	
106096539	GO:0007155,GO:0005886,GO:0098609,GO:0007156,GO:0005509,GO:0016020,GO:0016021
106096549	
106096557	GO:0046983,GO:0003677
106096571	GO:0016020,GO:0016021,GO:0004930,GO:0007186
106096596	
106096620	
106096629	
106096644	
106096647	
106096650	GO:0016787,GO:0003677,GO:0005634,GO:0090305,GO:0051301,GO:0006281,GO:0004518,GO:0004519,GO:0006974,GO:0007049,GO:0051321,GO:0010792,GO:0000724
106096671	GO:0016020,GO:0016021
106096736	GO:0005515
106096749	GO:0005515
106096761	GO:0000166,GO:0005525
106096764	
106096792	
106096808	GO:0004984,GO:0007186,GO:0004930,GO:0016021
106096811	GO:0005515
106096824	GO:0005861
106096846	GO:0019835
106096876	
106096880	
106096884	GO:0005515,GO:0008270
106096913	
106096937	GO:0032006,GO:0004129
106096946	GO:0005515
106096953	GO:0016529,GO:0005102,GO:0016021,GO:0016020
106096967	GO:0042613,GO:0006955,GO:0019882,GO:0016020
106096996	GO:0003746,GO:0006414,GO:0005525,GO:0003924,GO:0000166,GO:0006412
106097004	GO:0046872,GO:0016020,GO:0016021,GO:0020037,GO:0055114,GO:0005506,GO:0016705
106097008	GO:0016021,
106097024	GO:0016712,GO:0016705,GO:0005506,GO:0020037,GO:0055114
106097028	GO:0005515
106097030	
106097033	GO:0060322,
106097077	GO:0015074,
106097098	
106097100	
106097102	
106097113	GO:0005515,GO:0008270
106097120	
106097128	GO:0007186,GO:0004930,GO:0016021
106097129	
106097161	GO:0005515,GO:0008270
106097165	GO:0046872
106097181	GO:0005576,GO:0005615,GO:0004866,GO:0010951,GO:0004867,GO:0030414,GO:0010466
106097207	
106097209	GO:0042981,
106097235	GO:0005515
106097251	
106097319	
106097346	GO:0046983,GO:0003677
106097386	GO:0005576,GO:0005615,GO:0016020,GO:0016021,GO:0004866,GO:0010951,GO:0004867,GO:0030414,GO:0010466
106097407	GO:0005515
106097413	GO:0003676,GO:0008270
106097515	,GO:0016020,GO:0016021
106097518	,GO:0016020,GO:0016021
106097520	
106097528	
106097592	GO:0003676,GO:0015074
106097593	GO:0005515,GO:0008270
106097615	
106097667	GO:0016020,GO:0016021
106097693	GO:0030259,GO:0030173,GO:0016758,GO:0016740,GO:0016020,GO:0016021
106097698	GO:0008061,GO:0005975,GO:0004553,GO:0005576
106097715	
106097716	GO:0005525
106097720	GO:0004842
106097725	GO:0003676,GO:0005634,GO:0008270
106097754	,GO:0016021
106097755	GO:0003676,GO:0015074
106097765	GO:0016020,GO:0016021,GO:0004930,GO:0007186
106097781	GO:0006468,GO:0005524,GO:0004672,GO:0000166,GO:0004674
106097808	GO:0046983,GO:0003677
106097826	GO:0005515
106097833	GO:0016020,GO:0016021
106097837	GO:0004869,GO:0004866
106097885	GO:0046983
106097889	GO:0007416,GO:0045202,GO:0048786,GO:0046872,GO:0005515,GO:0016020
106097900	
106097912	GO:0046983,GO:0003677
106097937	GO:0047961,GO:0005739,GO:0008080
106097938	GO:0006470,GO:0016791,GO:0004725,GO:0016311,GO:0008138,GO:0016787,GO:0005737,GO:0004721,GO:0035335,GO:0004722,GO:0106306,GO:0106307
106097969	GO:0031012,GO:0004222,GO:0008237,GO:0008270,GO:0006508
106097998	GO:0042981,GO:0043065,GO:0051597,GO:0046686,GO:0043280
106098001	
106098008	GO:0016591
106098018	GO:0008535,GO:0006825,GO:0005743,GO:0005507,GO:0006878
106098033	GO:0005576,GO:0005515,GO:0090729,GO:0035821
106098040	GO:0004985,GO:0038023,GO:0016020
106098044	GO:0005576,GO:0005179,GO:0007165
106098054	GO:0008349,GO:0006468,GO:0005524,GO:0004672,GO:0000166,GO:0004674,GO:0016301,GO:0016740,GO:0016310,GO:0000165,GO:0000185,GO:0106310,GO:0106311
106098077	GO:0004984,GO:0007186,GO:0004930,GO:0016021
106098078	
106098085	GO:0005576,GO:0006955,GO:0005126
106098100	
106098139	,GO:0005581,GO:0001867,GO:0005537
106098144	GO:0016020,GO:0016021,GO:0005515
106098166	GO:0046983
106098181	GO:0043066
106098185	
106098186	GO:0016020,GO:0016021,GO:0006811,GO:0005267,GO:0071805
106098191	
106098215	GO:0055085,GO:0022857,GO:0016021,GO:0016020
106098252	GO:0005737,GO:0005515,GO:0004364,GO:0016491,GO:0055114,GO:0098869,GO:0006749,GO:0045174,GO:0050610
106098298	
106098344	
106098346	
106098348	
106098407	GO:0003950
106098411	GO:0005525,GO:0005634,GO:0005737
106098416	GO:0006935,GO:0006952,GO:0008009,GO:0006955,GO:0005576
106098418	GO:0003950
106098419	GO:0032981,GO:0005739
106098437	GO:0000145,GO:0006887
106098442	GO:0004308,GO:0016798,GO:0008152,GO:0006629,GO:0016042,GO:0052794,GO:0052795,GO:0052796
106098454	GO:0008270,GO:0046872
106098460	
106098461	GO:0043565,GO:0003700,GO:0006355
106098463	GO:0003824,GO:0031099,GO:0043388,GO:0043697,GO:0060538,GO:0070654
106098464	
106098467	GO:0009897,GO:0008285,GO:0006915,GO:0038023,GO:0005515
106098477	
106098479	GO:0008194
106098495	,GO:0016740,GO:0016020,GO:0016021,GO:0016757
106098523	GO:0000786,GO:0046982,GO:0003677,GO:0005634
106098551	GO:0043235,GO:0005026,GO:0000166,GO:0004672,GO:0004674,GO:0004675,GO:0005524,GO:0016301,GO:0016740,GO:0038023,GO:0046872,GO:0006468,GO:0007178,GO:0016310,GO:0016020,GO:0016021,GO:0005886,GO:0006915,GO:0045121,GO:0040008
106098573	GO:0034464,GO:0060271
106098593	,GO:0030246
106098594	GO:0005515
106098606	,GO:0016020,GO:0016021
106098617	GO:0016020,GO:0016021,GO:0005509,GO:0005886,GO:0007155,GO:0007156
106098620	
106098650	GO:0042613,GO:0006955,GO:0019882,GO:0016020
106098653	GO:0007275
106098655	GO:0000166,GO:0005524,
106098657	
106098667	
106098685	
106098690	
106098710	GO:0005515
106098726	GO:0004864,GO:0007165
106098729	GO:0007186,GO:0004930,GO:0016021
106098735	GO:0005515
106098741	GO:0003677,GO:0043565,GO:0003700,GO:0006355,GO:0000086
106098749	GO:0006468,GO:0005524,GO:0004672
106098755	GO:0001228,GO:0000978,GO:0006357,GO:0005634,GO:0003677,GO:0003700,GO:0006355,GO:0002040,GO:0060041,GO:0007507,GO:0001756,GO:0007368,GO:0007219,GO:0022008,GO:0003140,GO:0001757,GO:0007367,GO:0014002,GO:0030325,GO:0039021,GO:0039022,GO:0060840,GO:0072149
106098811	GO:0051015,GO:0016459,GO:0003774,GO:0005515,GO:0005524,GO:0035050,GO:0055005
106098821	GO:0035556,GO:0007186,GO:0009968
106098826	
106098827	
106098870	
106098904	GO:0005886,GO:0055085,GO:0022857,GO:0016021,GO:0016020
106098917	
106098924	GO:0007186,GO:0004930,GO:0016021
106098935	GO:0005840,GO:0006412,GO:0003735
106098969	GO:0005515,GO:0008270
106098970	GO:0005515,GO:0008270
106098979	GO:0005515,GO:0008270
106098988	GO:0005515
106098995	GO:0005515
106099000	
106099017	GO:0003723,GO:0005515,GO:0042254
106099028	
106099041	GO:0005525
106099054	
109194143	GO:0006355,GO:0003677,GO:0005634,GO:0007275,GO:0006357,GO:0007420,GO:0000981,GO:0001654,GO:0003407
109194146	GO:0016055
109194150	GO:0019208,GO:0019901,GO:0007165,GO:0050790,GO:0005737,GO:0005515
109194151	GO:0031461,GO:0031625,GO:0006511
109194152	GO:0006887,
109194153	
109194154	GO:0006511,GO:0016579,GO:0004843,GO:0018215
109194156	GO:0016740,GO:0003723,GO:0008168,GO:0032259,GO:0006364,GO:0022008,GO:0005730
109194158	
109194159	GO:0046872,GO:0016020,GO:0016021,GO:0016787,GO:0007165,GO:0004114,GO:0008081
109194160	GO:0045087,GO:0006954,GO:0042981,GO:0006468,GO:0005524,GO:0004672
109194164	GO:0046872,GO:0005737,GO:0005634,GO:0003700,GO:0000122,GO:0043565,GO:0048869,GO:0005515,GO:0000977,GO:0042826,GO:0045165
109194167	GO:0016020,GO:0016021,GO:0010951,GO:0004867,GO:0008544,GO:0030199,GO:0030593,GO:0060429,GO:0005515
109194169	GO:0005525,GO:0003924
109194170	GO:0008543,GO:0008083
109194174	GO:0016020,GO:0016021
109194176	GO:0042613,GO:0006955,GO:0019882,GO:0016020
109194177	
109194178	GO:0071526,GO:0017154,GO:0007165,GO:0005515,GO:0016020,GO:0016021,GO:0005886
109194179	GO:0005576,GO:0005615,GO:0004866,GO:0010951,GO:0004867,GO:0030414,GO:0010466
109194181	GO:0003723,
109194183	
109194189	
109194192	GO:0048841,GO:0005509
109194194	GO:0030276,GO:0005545,GO:0030136,GO:0005543,GO:0048268
109194201	,GO:0016020,GO:0016021
109194203	GO:0055114,GO:0016491
109194205	GO:0003723,GO:0003676,GO:0005634,GO:0006397,GO:0008380
109194206	GO:0016787,GO:0008233,GO:0006508,GO:0008234,GO:0042981,GO:0004197,GO:0005515,GO:0097199,GO:0097190
109194212	
109194213	GO:0016020,GO:0016021,GO:0055114,GO:0016491,GO:0005506,GO:0008610
109194214	GO:0018024,GO:0005515
109194218	GO:0008408,GO:0005634,GO:0016787,GO:0090305,GO:0004518,GO:0004519,GO:0030145,GO:0006281,GO:0006974,GO:0030870,GO:0004527,GO:0006302,GO:0051321
109194221	
109194230	
109194232	GO:0005515
109194233	
109194237	GO:0016740,GO:0008146
109194238	GO:0005044,GO:0016020
109194243	
109194248	GO:0005515,GO:0006749
109194249	GO:0016593,GO:0016570,GO:0006368,GO:0005634,GO:0030218,GO:0021529,GO:0034243
109194257	GO:0016020,GO:0016021
109194259	GO:0046983
109194260	GO:0000159,GO:0019888,GO:0007165,GO:0043666
109194266	
109194271	GO:0006468,GO:0005524,GO:0004672,GO:0000166,GO:0004674
109194275	
109194277	GO:0005576,GO:0046872,GO:0005515,GO:0090729,GO:0035821
109194280	GO:0016620,GO:0016491,GO:0055114
109194281	GO:0006308,GO:0004536
109194286	GO:0005737,GO:0005515
109194292	GO:0016702,GO:0046872,GO:0005506,GO:0005515,GO:0055114,GO:0016491,GO:0005737,GO:0051213
109194293	GO:0006470,GO:0016791,GO:0004725,GO:0016311,GO:0008138,GO:0016787,GO:0005737,GO:0004721,GO:0035335,GO:0004722,GO:0106306,GO:0106307
109194297	GO:0006811,GO:0055085,GO:0022857,GO:0016020,GO:0016021
109194303	
109194310	GO:0005833,GO:0015671,GO:0019825,GO:0020037
109194311	GO:0003723,GO:0003676
109194316	GO:0005085,GO:0005515,GO:0050790,GO:0005737,GO:0014069
109194318	
109194324	GO:0055114,GO:0022900,GO:0009055,GO:0015035,GO:0016491,GO:0001755,GO:0001944,GO:0003147,GO:0007417,GO:0060914,GO:0080058,GO:0005829
109194326	GO:0008146,GO:0016740
109194329	,GO:0016020,GO:0016021
109194332	GO:0046983
109194334	
109194335	GO:0030246,GO:0009966,GO:1900176,GO:0005789
109194339	
109194340	GO:0016020,GO:0016021,GO:0006955,GO:0019882,GO:0002376,GO:0042613,GO:0002250,GO:0002504
109194349	GO:0007186,GO:0004930,GO:0016021
109194350	
109194357	
109194363	GO:0009152,GO:0004018,GO:0003824
109194365	GO:0007186,GO:0004930,GO:0016021,GO:0016020,GO:0007165,GO:0070915,GO:0001525
109194371	GO:0004639,GO:0006189,GO:0000166,GO:0005524,GO:0008152,GO:0016874,GO:0006164,GO:0003824,GO:0016831,GO:0004638,GO:0043727
109194373	,GO:0005581,GO:0001867,GO:0005537
109194378	GO:0008009,GO:0006955,GO:0005576,GO:0007165,GO:0060326,GO:0005125,GO:0005615
109194384	GO:0005515
109194390	GO:0005576,GO:0046872,GO:0008270,GO:0005515,GO:0090729,GO:0035821
109194397	GO:0004869,GO:0004866
109194398	GO:0005200,GO:0007017,GO:0005525,GO:0003924,GO:0005874
109194401	GO:0060076,GO:0002040,GO:0050804,GO:0042043,GO:0050808,GO:0007155,GO:0005887,GO:0016020
109194411	
109194412	GO:0016020,GO:0016021,GO:0042572,GO:0047173,
109194413	GO:0043565
109194414	GO:0003727,GO:0016020,GO:0016021,GO:0006955,GO:0007165,GO:0005737,GO:0004888,GO:0002376,GO:0002755,GO:0045087,GO:0006954,GO:0051607,GO:0034154,GO:0005515
109194425	GO:0016740,GO:0016020,GO:0016021,GO:0016757,GO:0000139
109194426	GO:0017147,GO:0016055,GO:0001503,GO:0048703,GO:0060536,GO:0030917,GO:0021986,GO:0001958,GO:0001957,GO:0035988,GO:0044566,GO:0060872,GO:0016020,GO:0016021,GO:0000139,GO:0007275
109194442	GO:0007186,GO:0004930,GO:0016021
109194461	
109194475	GO:0046983
109194485	
109194501	GO:0016020,GO:0016021
109194502	GO:0016740,GO:0008146
109194504	
109194509	
109194519	GO:0005525
109194523	
109194524	GO:0003677,
109194535	,GO:0016740,GO:0016020,GO:0016021,GO:0004364
109194539	GO:0008270
109194541	GO:0006308,GO:0004536,GO:0016787,GO:0090305,GO:0004518,GO:0004519
109194545	GO:0003676,GO:0015074
109194546	GO:0046983
109194552	
109194559	,GO:0030246
109194565	
109194579	GO:0005525,GO:0000166
109194596	GO:0004842
109194635	
109194645	GO:0007186,GO:0004930,GO:0016021
109194646	GO:0005200,GO:0007017,GO:0005525,GO:0003924,GO:0005874,GO:0000166,GO:0005737,GO:0005856,GO:0007010
109194669	GO:0004984,GO:0007186,GO:0004930,GO:0016021
109194726	
109194736	GO:0016020,GO:0016021,GO:0004930,GO:0007165,GO:0007186
109194741	GO:0034220,GO:0004888,GO:0005230,GO:0006811,GO:0005216,GO:0016021
109194758	GO:0046983
109194779	GO:0003676,GO:0015074
109194794	GO:0006468,GO:0005524,GO:0004672
109194823	GO:0034220,GO:0004888,GO:0005230,GO:0006811,GO:0005216,GO:0016021
109194843	,GO:0016787
109194850	GO:0015886,GO:0015232,GO:0016020,GO:0016021,GO:0005765,GO:0010008
109194855	
109194857	GO:0016021,
109194858	,GO:0016020,GO:0016021
109194892	GO:0005525
109194893	GO:0005525
109194917	GO:0046983
109194920	GO:0006486,GO:0016020
109195020	GO:0008236,GO:0006508
109195038	GO:0042613,GO:0006955,GO:0019882,GO:0016020
109195039	GO:0042613,GO:0006955,GO:0019882,GO:0016020,GO:0016021,GO:0002376,GO:0002250,GO:0002504
109195052	
109195088	
109195089	
109195093	
109195104	GO:0005615,GO:0010951,GO:0005737,GO:0004867
109195105	GO:0005615,GO:0010951,GO:0005737,GO:0004867
109195150	GO:0003676
109195185	GO:0016567,GO:0004842,GO:0005515
109195289	GO:0006468,GO:0005524,GO:0004672
109195290	GO:0006468,GO:0005524,GO:0004672
109195295	
109195296	
109195384	GO:0003676,GO:0015074,GO:0043565
109195390	,GO:0016020,GO:0016021
109195419	GO:0016020,GO:0016021
109195435	GO:0005515,GO:0008270
109195443	GO:0006468,GO:0005524,GO:0004672
109195448	,GO:0016020,GO:0016021
109195493	GO:0005515,GO:0008270
109195496	GO:0006468,GO:0005524,GO:0004672
109195497	GO:0006468,GO:0005524,GO:0004672
109195500	GO:0006468,GO:0005524,GO:0004672
109195501	GO:0006468,GO:0005524,GO:0004672
109195519	GO:0042157,GO:0006869,GO:0008289,GO:0005576
109195524	GO:0005515,GO:0008270
109195544	GO:0008273,GO:0006874,GO:0005802,GO:0070588,GO:0055085,GO:0016021
109195554	GO:0005515,GO:0008270
109195560	GO:0005515,GO:0008270
109195565	GO:0005515,GO:0008270
109195566	GO:0005515,GO:0008270
109195568	GO:0003676,GO:0015074,GO:0043565
109195577	GO:0005515,GO:0008270
109195578	GO:0005515,GO:0008270
109195579	GO:0005525
109195630	GO:0016020,GO:0016021,GO:0004930,GO:0007165,GO:0007186,GO:0004950,GO:0006935,GO:0070098
109195650	GO:0005044,GO:0016020,GO:0006897
109195656	GO:0055114
109195657	GO:0055114
109195675	GO:0006865,GO:0003824,GO:0005975,GO:0016020,GO:0016021
109195682	GO:0004497,GO:0016705,GO:0005506,GO:0020037,GO:0055114
109195683	GO:0004497,GO:0016705,GO:0005506,GO:0020037,GO:0055114
109195770	GO:0005525,GO:0016020
109195818	GO:0006281,GO:0000723,GO:0003678
109195824	GO:0004950,GO:0006935,GO:0007186,GO:0004930,GO:0016021
109195856	
109195942	GO:0000145,GO:0006887
109195963	GO:0005515
109196021	GO:0016787,GO:0046982,GO:0060028,GO:0051301,GO:0004721,GO:0005975,GO:0006470,GO:0005977,GO:0004722,GO:0106306,GO:0106307
109196048	GO:0016020,GO:0016021,GO:0005886,GO:0004930,GO:0007165,GO:0007186,GO:0006935,GO:0004992
109196101	
109196111	
109196113	GO:0007409,GO:0007417,GO:0007422,GO:0009952,GO:0005515,GO:0005509,GO:0043236,GO:0007213,GO:0043113,GO:0007275,GO:0045202,GO:0030154,GO:0005886,GO:0005044,GO:0016020
109196196	,GO:0016020,GO:0016021
109196223	
109196224	
109196228	GO:0016020,GO:0016021
109196230	
109196255	GO:0007186,GO:0004930,GO:0016021
109196270	GO:0005525
109196322	GO:0070573,GO:0016787
109196341	
109196343	
109196387	
109196403	
109196404	
109196430	GO:0016020,GO:0016021,GO:0006955,GO:0019882,GO:0002376,GO:0042613,GO:0002250,GO:0002504
109196432	GO:0042613,GO:0006955,GO:0019882,GO:0016020
109196446	
109196525	GO:0005840,GO:0006412,GO:0003735,GO:0005515
109196533	,GO:0016020,GO:0016021
109196543	GO:0042129
109196544	GO:0042129
109196579	GO:0016021
109196587	GO:0004842
109196588	GO:0003676,GO:0015074,GO:0043565
109196592	GO:0046983,GO:0003677
109196618	
109196621	
109196643	GO:0007186,GO:0004930,GO:0016021,GO:0016020
109196647	,GO:0005576
109196662	GO:0006468,GO:0005524,GO:0004672
109196670	GO:0016020,GO:0016021,GO:0016757,GO:0005794,GO:0008373,GO:0006486,GO:0097503
109196674	GO:0005515
109196675	GO:0005515
109196779	
109196785	
109196788	
109196798	GO:0046872,GO:0005515,GO:0008270
109196810	
109196818	GO:0016567,GO:0004842,GO:0005515,GO:0008270
109196823	GO:0097746,GO:0008217,GO:0005576,GO:0005179
109196852	GO:0046872,GO:0008270
109196860	
109196861	GO:0046983
109196873	GO:0016020,GO:0016021,GO:0004930,GO:0007165,GO:0007186
109196918	GO:0016020,GO:0016021,GO:0004930,GO:0007165,GO:0007186
109196932	
109196933	GO:0005515,GO:0008270
109196945	GO:0046983
109196948	GO:0046983,GO:0003677
109196976	
109196981	GO:0003676,GO:0015074,GO:0008270
109196997	GO:0005576,GO:0005515,GO:0090729,GO:0035821
109197011	
109197015	GO:0006281,GO:0000723,GO:0003678
109197019	
109197029	GO:0004386,GO:0003676,GO:0005524
109197096	
109197098	GO:0005200,GO:0007017,GO:0005525,GO:0003924,GO:0005874
109197122	GO:0046872,GO:0005515,GO:0008270
109197370	GO:0042129
109197382	
109197387	GO:0000166,GO:0005525
109197403	GO:0007186,GO:0004930,GO:0016021
109197411	GO:0004984,GO:0007186,GO:0004930,GO:0016021
109197421	GO:0004984,GO:0007186,GO:0004930,GO:0016021
109197422	GO:0004984,GO:0007186,GO:0004930,GO:0016021
109197447	GO:0004984,GO:0007186,GO:0004930,GO:0016021
109197449	GO:0004984,GO:0007186,GO:0004930,GO:0016021
109197450	GO:0004984,GO:0007186,GO:0004930,GO:0016021
109197451	GO:0004984,GO:0007186,GO:0004930,GO:0016021
109197471	GO:0004984,GO:0007186,GO:0004930,GO:0016021
109197473	GO:0004984,GO:0007186,GO:0004930,GO:0016021
109197474	GO:0004984,GO:0007186,GO:0004930,GO:0016021
109197475	GO:0004984,GO:0007186,GO:0004930,GO:0016021
109197476	GO:0004984,GO:0007186,GO:0004930,GO:0016021
109197486	GO:0006468,GO:0005524,GO:0004672
109197509	GO:0000166,GO:0005525
109197513	GO:0005525
109197547	GO:0004984,GO:0007186,GO:0004930,GO:0016021
109197588	
109197616	
109197651	GO:0005200,GO:0007017,GO:0005525,GO:0003924,GO:0005874,GO:0000166,GO:0005737,GO:0005856,GO:0007010
109197680	GO:0046872,GO:0008270
109197692	
109197693	
109197785	
109197803	GO:0005515
109197824	GO:0006281,GO:0000723,GO:0003678
109197825	GO:0006468,GO:0005524,GO:0004672
109197995	
109198002	GO:0005044,GO:0016020
109198065	GO:0005525,GO:0016020
109198093	GO:0005515
109198169	GO:0004984,GO:0007186,GO:0004930,GO:0016021
109198188	
109198194	GO:0004674,GO:0043066,GO:0006468,GO:0005524,GO:0004672
109198237	GO:0004869,GO:0004866
109198277	GO:0046983
109198414	GO:0003676,GO:0015074,GO:0008270
109198417	GO:0015074,
109198419	GO:0046983,GO:0003677
109198420	
109198421	,GO:0016020,GO:0016021
109198557	GO:0005525
109198571	GO:0016567,GO:0004842
109198579	GO:0004984,GO:0007186,GO:0004930,GO:0016021
109198656	
109198658	GO:0005509
109198664	GO:0046872,GO:0005515,GO:0008270
109198753	GO:0006468,GO:0005524,GO:0004672
109198937	GO:0004252,GO:0006508
109198939	GO:0046983
109198951	GO:0006334,GO:0000786,GO:0003677
109198956	GO:0036094
109198965	GO:0003677,GO:0005634,GO:0046982,GO:0000786,GO:0005694
109198966	GO:0003677,GO:0005634,GO:0006352,GO:0046982,GO:0000786,GO:0005694
109199013	
109199076	GO:0016788,GO:0006629
109199077	GO:0016788,GO:0006629
109199125	GO:0003676,GO:0015074
109199126	GO:0003676,GO:0015074
109199146	
109199166	GO:0004523,GO:0003676,GO:0015074,GO:0006508,GO:0004190
109199305	GO:0006468,GO:0005524,GO:0004672
109199328	GO:0003677,GO:0005634,GO:0046982,GO:0000786,GO:0005694
109199359	GO:0004842
109199360	GO:0003676,GO:0015074,GO:0043565
109199366	
109199367	GO:0005515,GO:0008270
109199403	
109199410	GO:0046872
109199421	
109199535	,GO:0016020,GO:0016021
109199604	GO:0016020,GO:0016021,
109199617	GO:0016567,GO:0004842,GO:0005515,GO:0008270
109199623	GO:0005515,GO:0008270
109199674	GO:0008009,GO:0006955,GO:0005576
109199675	GO:0008009,GO:0006955,GO:0005576
109199676	GO:0008009,GO:0006955,GO:0005576,GO:0007165,GO:0060326,GO:0005125,GO:0005615
